Month,completed days,closed_date_month
Apr,5.354986276303751,4
Aug,2.326530612244898,8
Feb,0.9615861214374225,2
Jan,2.2824360105913506,1
Jul,2.5966907962771457,7
Jun,2.237908496732026,6
Mar,2.0,3
May,0.8140043763676149,5
Nov,2.3115942028985508,11
Oct,1.3984251968503938,10
Sep,1.667455621301775,9
